"","name","importance"
"1","BST1",0.972000730913171
"2","EIF4G1",0.99424394534645
"3","GIGYF2",0.965055520423413
"4","MAPT",0.997984220566584
"5","PPM1K",0.967899787274731
"6","RIT2",0.963120204644012
"7","SCN3A",1
"8","SLC50A1",0.977218420823891
"9","ZNF543",0.972491655440417
