"","name","importance"
"1","ATP10B",131.666666666667
"2","HERC5",136.333333333333
"3","KCNK16",299.5
"4","MMRN1",130.333333333333
"5","RFPL2",155.333333333333
"6","SLC18A2",133.5
"7","SPPL2C",187
"8","TMEM175",155.5
"9","TWNK",152
